id,host_id,host_since,host_location,host_response_time,host_response_rate (in%),host_acceptance_rate (in%),host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,Charge_per_extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
8919372,21935332,29-09-2014,"Seattle, Washington, United States",within a day,100%,100%,f,Capitol Hill,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61541249,-122.3249676,t,Condominium,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,110.00,655.00,"2,310.00",200.00,65.00,2,25.00,2,1125,today,t,12,12,12,167,04-01-2016,5,09-11-2015,02-01-2016,92,9,10,9,9,10,9,f,WASHINGTON,f,strict,f,f,1,2.63
8257837,340192,08-01-2011,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,2,2,"['phone', 'facebook']",t,f,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.63698256,-122.3217332,t,Apartment,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",,395.00,,,250.00,175.00,1,0.00,4,365,today,t,1,1,4,279,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,2,
4607830,20783903,31-08-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,3,3,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba', 'photographer']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61419077,-122.3238923,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,98.00,,,150.00,15.00,2,50.00,1,60,3 days ago,t,16,43,71,72,04-01-2016,22,10-12-2014,02-01-2016,96,10,9,10,10,10,9,f,WASHINGTON,f,moderate,f,f,2,1.69
1545801,7317822,06-07-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,3,3,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62545592,-122.3217415,t,Apartment,Entire home/apt,8,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",1200,325.00,,"4,999.00",150.00,40.00,2,50.00,1,150,3 weeks ago,t,30,60,90,365,04-01-2016,23,05-09-2013,21-09-2015,90,9,9,9,10,10,9,f,WASHINGTON,f,strict,t,t,3,0.81
4129218,19294641,01-08-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"['email', 'phone', 'google', 'reviews']",t,f,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62379452,-122.3197506,t,Apartment,Entire home/apt,4,1,0,2,Pull-out Sofa,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,90.00,550.00,"2,000.00",100.00,40.00,2,20.00,1,1125,today,t,30,60,90,365,04-01-2016,2,14-12-2015,30-12-2015,90,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,1,2
6390214,14683624,24-04-2014,"Seattle, Washington, United States",within a few hours,78%,100%,f,Capitol Hill,1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62046897,-122.3186347,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Carbon Monoxide Detector"",Essentials,Shampoo}",,110.00,,,,15.00,1,0.00,2,1125,5 days ago,t,9,9,9,9,04-01-2016,20,26-05-2015,09-11-2015,97,10,10,10,10,9,10,f,WASHINGTON,f,flexible,f,f,1,2.68
9757138,30318175,30-03-2015,"Seattle, Washington, United States",within a day,67%,100%,f,Capitol Hill,1,1,"['email', 'phone']",t,f,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62355702,-122.3151501,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,70.00,,,100.00,50.00,1,0.00,1,1125,1 week ago,t,8,21,21,27,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,moderate,f,f,1,
7872980,23352555,04-11-2014,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,2,2,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61640667,-122.32769,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer""}",,210.00,,,150.00,40.00,2,0.00,1,1125,2 weeks ago,t,24,54,84,359,04-01-2016,10,22-08-2015,28-10-2015,96,10,8,10,9,10,9,f,WASHINGTON,f,strict,f,f,1,2.21
458191,50893,02-11-2009,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,10,10,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62383113,-122.3193042,t,House,Private room,2,2,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets Allowed"",""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer}",,49.00,259.00,,250.00,39.00,1,9.00,2,14,7 months ago,t,0,0,0,2,04-01-2016,11,07-08-2013,13-03-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,flexible,t,t,9,0.37
7725597,40594184,05-08-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,1,1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62442077,-122.317179,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Safety Card"",Essentials,Shampoo}",,120.00,,,,20.00,1,0.00,1,3,3 months ago,t,30,60,90,365,04-01-2016,6,28-09-2015,17-11-2015,100,9,9,10,10,10,9,f,WASHINGTON,f,flexible,f,f,1,1.82
4660517,12361167,18-02-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62303614,-122.3264772,t,Cabin,Entire home/apt,3,1,1,1,Real Bed,"{Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,210.00,,,,35.00,2,30.00,1,1125,2 months ago,t,10,40,70,345,04-01-2016,25,18-12-2014,23-11-2015,95,10,9,10,10,10,10,f,WASHINGTON,f,moderate,f,f,2,1.96
3426639,7354306,08-07-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,18,18,"['email', 'phone', 'reviews']",t,f,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62198976,-122.3222552,t,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,62.00,464.00,"1,638.00",,,1,0.00,2,1125,yesterday,t,4,27,57,331,04-01-2016,71,05-07-2014,24-12-2015,87,9,9,10,10,10,9,f,WASHINGTON,f,moderate,f,f,18,3.88
6118359,8977034,21-09-2013,"Seattle, Washington, United States",within an hour,100%,100%,t,Capitol Hill,3,3,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62696352,-122.3232727,t,House,Private room,4,2,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,70.00,480.00,,,20.00,2,20.00,1,1125,yesterday,t,0,18,47,47,04-01-2016,38,07-06-2015,01-01-2016,98,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,2,5.38
7665114,18999958,27-07-2014,"Seattle, Washington, United States",within a day,100%,N/A,f,Capitol Hill,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62239745,-122.3224995,t,House,Private room,2,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,90.00,700.00,,,25.00,1,30.00,4,15,2 months ago,t,0,17,17,146,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,strict,f,f,1,
281789,31509,13-08-2009,"Seattle, Washington, United States",within an hour,100%,100%,t,Capitol Hill,4,4,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.61988282,-122.3196126,t,Bed & Breakfast,Private room,2,8,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",,99.00,,,,,1,0.00,1,27,today,t,27,27,27,28,04-01-2016,5,06-02-2012,05-03-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,0.1
3930270,20361123,21-08-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,2,2,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61887953,-122.317957,t,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,58.00,,,,25.00,2,20.00,1,1125,2 weeks ago,t,20,50,80,355,04-01-2016,117,21-09-2014,22-12-2015,94,10,10,10,10,10,9,f,WASHINGTON,f,strict,f,f,2,7.45
9016362,46325167,11-10-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,,1,1,"['email', 'phone', 'reviews']",t,f,,Broadway,Capitol Hill,98102,"Seattle, WA",47.62068045,-122.3231585,f,Loft,Private room,2,1.5,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Smoking Allowed"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,81.00,,,,,1,0.00,1,1125,3 days ago,t,27,57,87,362,04-01-2016,3,14-11-2015,04-12-2015,93,9,9,10,10,10,9,f,WASHINGTON,f,flexible,f,f,1,1.73
7987846,41379323,13-08-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,7,7,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61637313,-122.3246077,t,Condominium,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,99.00,999.00,"3,400.00",120.00,100.00,2,25.00,1,3,7 weeks ago,t,30,60,90,365,04-01-2016,3,19-10-2015,29-12-2015,80,8,8,8,8,10,6,f,WASHINGTON,f,strict,f,f,2,1.15
3803212,3543490,12-09-2012,"Seattle, Washington, United States",a few days or more,25%,100%,f,Capitol Hill,1,1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61487388,-122.3141773,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Dryer,Essentials,Shampoo}",,150.00,800.00,"3,200.00",700.00,100.00,4,25.00,1,1125,2 months ago,t,30,60,90,365,04-01-2016,3,11-08-2014,24-09-2014,100,10,9,10,10,9,10,f,WASHINGTON,f,moderate,f,f,1,0.18
3424991,7354306,08-07-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,18,18,"['email', 'phone', 'reviews']",t,f,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.6234304,-122.3227508,t,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,64.00,500.00,"1,764.00",,,2,0.00,2,60,today,t,8,38,68,343,04-01-2016,55,01-07-2014,27-11-2015,88,9,8,10,10,10,9,f,WASHINGTON,f,strict,f,f,18,2.98
752483,450548,19-03-2011,"Seattle, Washington, United States",within a day,100%,100%,f,Capitol Hill,3,3,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Broadway,Broadway,Capitol Hill,98102,"Seattle, WA",47.6199512,-122.3166472,t,House,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials}",,160.00,"1,600.00",,,75.00,1,0.00,2,30,2 weeks ago,t,30,60,90,365,04-01-2016,13,28-12-2012,20-09-2015,95,9,9,10,10,10,9,f,WASHINGTON,f,moderate,f,t,3,0.35
1897000,2498708,30-05-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62217811,-122.3175717,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer}",650,155.00,600.00,"1,500.00",750.00,75.00,2,0.00,1,6,6 months ago,t,28,58,88,363,04-01-2016,15,03-01-2014,28-07-2015,98,9,9,10,10,10,9,f,WASHINGTON,f,moderate,f,f,1,0.61
6349598,22886966,23-10-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.6203995,-122.3174677,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,135.00,,,,,1,0.00,1,1125,3 weeks ago,t,2,2,2,95,04-01-2016,8,25-07-2015,28-11-2015,88,9,9,9,10,9,8,f,WASHINGTON,f,flexible,f,f,1,1.46
4809601,24772144,12-12-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"['email', 'phone', 'facebook']",t,f,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61701929,-122.327147,t,Apartment,Entire home/apt,4,2,2,3,Real Bed,"{TV,Pool,Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",,275.00,,,,,1,0.00,1,1125,12 months ago,t,30,60,90,365,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
9137398,5820099,07-04-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,7,7,"['email', 'phone', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61810684,-122.3229318,t,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Essentials,Shampoo,Hangers}",,85.00,,,,30.00,1,10.00,1,1125,3 days ago,t,24,54,84,355,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,7,
9137075,5820099,07-04-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,7,7,"['email', 'phone', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61945298,-122.321126,t,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers}",,85.00,,,,30.00,1,10.00,1,1125,3 days ago,t,25,55,85,356,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,7,
1100714,6046471,22-04-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,2,2,"['email', 'phone', 'facebook', 'reviews']",t,f,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.61724116,-122.3177266,t,House,Private room,4,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo}",,75.00,512.00,"1,806.00",,,1,10.00,2,30,2 weeks ago,t,17,47,76,76,04-01-2016,134,21-01-2014,21-11-2015,80,8,8,9,9,9,8,f,WASHINGTON,t,strict,f,f,2,5.63
5977556,31032387,11-04-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62619295,-122.3199551,t,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",,120.00,,,,25.00,1,0.00,1,1125,3 days ago,t,27,57,87,362,04-01-2016,36,19-04-2015,22-11-2015,97,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,2,4.14
1090449,2739131,25-06-2012,"Seattle, Washington, United States",within an hour,100%,100%,t,Capitol Hill,2,2,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.61784562,-122.3280946,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,135.00,930.00,,300.00,60.00,2,0.00,2,8,5 days ago,t,25,55,85,354,04-01-2016,135,10-05-2013,30-12-2015,95,9,9,10,10,10,9,f,WASHINGTON,f,strict,t,t,1,4.18
4199019,7673693,23-07-2013,"Seattle, Washington, United States",within a few hours,86%,100%,t,Capitol Hill,5,5,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62153263,-122.3250449,t,House,Private room,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,110.00,,"2,900.00",800.00,100.00,2,25.00,3,1125,9 months ago,t,23,53,83,358,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,strict,f,f,1,
1520593,1243056,03-10-2011,"Seattle, Washington, United States",within an hour,90%,100%,f,Capitol Hill,37,37,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62388332,-122.3195886,t,House,Private room,2,0.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",,79.00,472.00,"1,575.00",350.00,35.00,1,18.00,4,1125,3 months ago,t,30,60,90,365,04-01-2016,10,30-09-2013,05-09-2015,72,8,6,9,9,10,8,f,WASHINGTON,f,strict,f,f,37,0.36
1928010,8315334,22-08-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,3,3,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62491803,-122.3260381,t,House,Private room,2,1.5,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,79.00,,,150.00,25.00,2,49.00,1,7,3 days ago,t,25,51,76,340,04-01-2016,132,25-12-2013,29-11-2015,95,10,10,10,10,10,9,f,WASHINGTON,f,flexible,f,f,3,5.34
7177194,17433748,30-06-2014,"Bangkok, Thailand",within an hour,100%,N/A,f,Capitol Hill,1,1,"['email', 'phone', 'google', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.62600263,-122.323306,t,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",,245.00,,,"1,000.00",180.00,1,0.00,3,120,7 weeks ago,t,10,33,59,334,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
7635966,2683918,19-06-2012,"San Francisco, California, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98102,"Seattle, WA",47.61973814,-122.32101,t,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials}",,220.00,,,,,1,0.00,1,1125,3 months ago,t,0,0,0,132,04-01-2016,2,20-08-2015,01-10-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,0.43
6325283,32916088,08-05-2015,"Seattle, Washington, United States",within a day,78%,100%,f,Capitol Hill,1,1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61699468,-122.3254853,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",,109.00,,,,,1,0.00,1,1125,3 weeks ago,t,0,0,0,212,04-01-2016,7,10-06-2015,12-10-2015,89,10,10,9,9,8,9,f,WASHINGTON,f,flexible,f,f,1,1
6644796,6590511,26-05-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Capitol Hill,Broadway,Capitol Hill,98122,"Seattle, WA",47.61794177,-122.3168816,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,79.00,650.00,"2,499.00",200.00,65.00,3,15.00,3,28,4 weeks ago,t,24,49,72,161,04-01-2016,5,01-08-2015,16-11-2015,100,10,10,10,10,10,10,f,WASHINGTON,t,strict,f,f,2,0.96
